파일명,필드수
경상북도+상주시_무인민원발급정보_20150428,11
경상북도+상주시_무인민원발급정보_20160901,11
경상북도+상주시_문화축제_20150428,16
경상북도+상주시_문화축제_20160901,16
경상북도+상주시_민박펜션업소_20150428,14
경상북도+상주시_민박펜션업소_20160901,14
경상북도+상주시_보안등정보_20161010,11
경상북도+상주시_보호수_20160901,23
경상북도+상주시_사회적기업_20150427,12
경상북도+상주시_상수도수질검사_20150930,67
경상북도+상주시_상수도수질검사_20160901,67
경상북도+상주시_세차장_20160901,18
경상북도+상주시_어린이보호구역_20150430,12
경상북도+상주시_어린이보호구역_20160901,12
경상북도+상주시_어린이집_20150930,15
경상북도+상주시_어린이집_20160901,15
경상북도+상주시_자전거대여소_20161020,19
경상북도+상주시_자전거보관소_20161018,15
경상북도+상주시_장애인복지시설현황_20160630,12
경상북도+상주시_재해위험지구_20160901,20
경상북도+상주시_전통시장_20150423,16
경상북도+상주시_전통시장_20160901,16
경상북도+상주시_주차장정보_20150430,31
경상북도+상주시_주차장정보_20160901,31
경상북도+상주시_지정약수터정보_20161001,13
경상북도+상주시_집단급식소현황_20160722,5
경상북도+상주시_평생학습강좌_20150930,25
경상북도+성주군_CCTV_20150930,13
경상북도+성주군_공공시설개방정보_20170512,27
경상북도+성주군_공연행사정보_20170705,24
경상북도+성주군_공중화장실_20170512,21
경상북도+성주군_관광안내소_20151005,24
경상북도+성주군_농어촌체험마을_20170512,17
경상북도+성주군_도서관_20170510,26
경상북도+성주군_도시공원정보_20150825,17
경상북도+성주군_무료급식소_20170530,14
경상북도+성주군_무인민원발급정보_20170201,11
경상북도+성주군_문화축제_20170510,16
경상북도+성주군_민박펜션업소_20170619,16
경상북도+성주군_상수도수질검사_20150916,67
경상북도+성주군_어린이보호구역_20170301,12
경상북도+성주군_어린이집_20150930,15
경상북도+성주군_전통시장_20170510,16
경상북도+성주군_주차장정보_20170615,31
경상북도+성주군_평생학습강좌_20170511,25
경상북도+성주군_휴양림_20151005,15
경상북도+안동시_CCTV_20161031,13
경상북도+안동시_공중화장실_20161031,21
경상북도+안동시_농기계임대정보_20161031,18
경상북도+안동시_농어촌체험마을_20161031,17
경상북도+안동시_도서관_20161031,22
경상북도+안동시_무료급식소_20161031,14
경상북도+안동시_무료와이파이_20161031,15
경상북도+안동시_문화축제_20161031,16
경상북도+안동시_상수도수질검사_20150820,67
경상북도+안동시_전기차충전소_20161031,19
경상북도+안동시_주차장정보_20161031,31
경상북도+안동시_휴양림_20161031,15
경상북도+영덕군_공공기관+현황_20160627,4
경상북도+영덕군_관광업소_20160629,7
경상북도+영덕군_농기계임대정보_20161216,18
경상북도+영덕군_농어촌체험마을_20170531,17
경상북도+영덕군_도서관_20161209,22
경상북도+영덕군_문화축제_20160622,16
경상북도+영덕군_민박펜션업소_20160621,14
경상북도+영덕군_보호수_20161215,23
경상북도+영덕군_상수도수질검사_2014년,15
경상북도+영덕군_상수도수질검사_20160622,67
경상북도+영덕군_세차장_20161218,18
경상북도+영덕군_식품제조관련업_20160628,6
경상북도+영덕군_어린이보호구역_20150921,12
경상북도+영덕군_어린이보호구역_20160627,12
경상북도+영덕군_전기차충전소_20161209,19
경상북도+영덕군_지역특화거리_20161216,12
경상북도+영양군_CCTV_20150922,13
경상북도+영양군_공연행사정보_20150916,24
경상북도+영양군_담배소매인+현황_20161223,6
경상북도+영양군_무더위쉼터_20160831,20
경상북도+영양군_사회적기업_20151016,12
경상북도+영양군_상수도수질검사_20161025,67
경상북도+영양군_어린이보호구역_20150914,12
경상북도+영양군_제조업체+현황_20161128+,14
경상북도+영양군_평생학습강좌_20150916,25
경상북도+영주시_강우량_20160419,14
경상북도+영주시_공장등록현황_20160601,9
경상북도+영주시_공중화장실_20160601,21
경상북도+영주시_문화축제_20150925,16
경상북도+영주시_문화축제_20160601,16
경상북도+영주시_주차장정보_20160901,31
경상북도+영주시_지역특화거리_20160901,12
경상북도+영주시_지정약수터정보_20160901,13
경상북도+영천시+노인교실+현황(2016년),8
경상북도+영천시+안전상비의약품판매자등록현황(2016년+4월),4
경상북도+영천시+약방등록현황(2016년+4월),5
경상북도+영천시+이재민+대피시설+지정현황,5
경상북도+영천시+장애인복지시설현황(2016년),6
경상북도+영천시+지역아동센터+현황+(2016년),11
경상북도+영천시_CCTV_20150916,13
경상북도+영천시_공공시설개방정보_20161018,26
경상북도+영천시_공연행사정보_20161020,24
경상북도+영천시_공중화장실_20160504,21
경상북도+영천시_금연구역_20160501,15
경상북도+영천시_길관광정보_20160930,14
경상북도+영천시_도서관_20150930,22
경상북도+영천시_도시공원정보_20150426,17
경상북도+영천시_무료급식소_20161018,14
경상북도+영천시_무료와이파이_20150915,15
경상북도+영천시_무인민원+발급정보_20150428,11
경상북도+영천시_문화축제_20150501,16
경상북도+영천시_박물관미술관정보_20161001,24
경상북도+영천시_보호수_20160518,23
경상북도+영천시_사회적기업_20150430,12
경상북도+영천시_상수도수질검사_20150814,67
경상북도+영천시_세차장_20161018,18
경상북도+영천시_어린이보호구역_20150430,12
경상북도+영천시_어린이집_20150915,15
경상북도+영천시_자동차+대여업+현황_20150501,6
경상북도+영천시_자전거보관소_20161018,15
경상북도+영천시_재해위험지구_20160510,20
경상북도+영천시_전통시장_20150930,16
경상북도+영천시_주차장정보_20150501,31
경상북도+영천시_평생학습강좌_20150922,25
경상북도+예천군+문화재+현황,11
경상북도+예천군_개별공시지가_20130531,4
경상북도+예천군_개별공시지가_20140530,4
경상북도+예천군_공공시설개방정보_20150831,26
경상북도+예천군_공중화장실_20160930,21
경상북도+예천군_농기계임대정보_20160831,18
경상북도+예천군_도시공원정보_20150430,17
경상북도+예천군_무인민원발급정보_20150430,11
경상북도+예천군_박물관미술관정보_20160830,24
경상북도+예천군_보호수_20160201,21
경상북도+예천군_주차장정보_20150430,31
경상북도+울릉군_박물관미술관정보_20170510,24
경상북도+울진군_CCTV_20170530,13
경상북도+울진군_개별공시지가_20110101,9
경상북도+울진군_개별공시지가_20120101,9
경상북도+울진군_개별공시지가_20150101,9
경상북도+울진군_개별공시지가_20160101,9
경상북도+울진군_공공시설개방정보_20161026,26
경상북도+울진군_공연행사정보_20170524,24
경상북도+울진군_공장등록현황_20160629,26
경상북도+울진군_공중화장실_20150930,21
경상북도+울진군_도서관_20161025,22
경상북도+울진군_도시공원정보_20161027,17
경상북도+울진군_무료와이파이_20150930,15
경상북도+울진군_무인민원발급정보_20150930,11
경상북도+울진군_문화축제_20161027,16
경상북도+울진군_민박펜션업소_20150930,14
경상북도+울진군_사회적기업_20150930,12
경상북도+울진군_상수도수질검사_20150930,67
경상북도+울진군_어린이보호구역_20150930,12
경상북도+울진군_어린이집_20150930,15
경상북도+울진군_전통시장_20150930,16
경상북도+울진군_주차장정보_20150930,31
경상북도+울진군_토석채취허가현황_20160706,8
경상북도+울진군_휴양림_20161027,15
경상북도+의성군_CCTV_20161031,13
경상북도+의성군_공공시설개방정보_20161031,26
경상북도+의성군_노인복지시설_20161031,8
경상북도+의성군_도서관_20150930,22
경상북도+의성군_도시공원정보_20150522,17
경상북도+의성군_무료와이파이_20161031,15
경상북도+의성군_무인민원발급정보_20150522,11
경상북도+의성군_상수도수질검사_20161031,67
경상북도+의성군_어린이보호구역_20161031,12
경상북도+의성군_어린이집_20150930,15
경상북도+의성군_주차장정보_20161031,31
경상북도+의성군_평생학습강좌_20150925,25
경상북도+의성군_휴양림_20150922,15
경상북도+정보화마을+현황(2016.12),8
경상북도+지역축제+현황(2017.02),13
경상북도+청도군_골재채취업등록현황_20160705,6
경상북도+청도군_공공시설개방정보_20160520,26
경상북도+청도군_공중화장실_20160520,21
경상북도+청도군_관광안내소_20150930,24
경상북도+청도군_기업체현황_20161125,7
경상북도+청도군_도서관_20160520,22
경상북도+청송군+개별주택가격_20110101,17
경상북도+청송군+개별주택가격_20120101,17
경상북도+청송군+개별주택가격_20140101,17
경상북도+청송군+개별주택가격_20150101,17
경상북도+청송군+개별주택가격_20160101,17
경상북도+최다+이용+정류장(14년),6
경상북도+최다+이용+정류장(15년),6
경상북도+칠곡군+농기계+임대장비+현황(2015년),5
경상북도+칠곡군_CCTV_20150901,13
경상북도+칠곡군_CCTV_20160531,13
경상북도+칠곡군_경로당+현황_(2016.5월말+기준),4
경상북도+칠곡군_공공시설개방정보_20150901,26
경상북도+칠곡군_공연행사정보_20150824,24
경상북도+칠곡군_공연행사정보_20160610,24
경상북도+칠곡군_공중화장실_20150825,21
경상북도+칠곡군_관광명소+현황_2016년+6월,6
경상북도+칠곡군_금연구역_20160608,15
경상북도+칠곡군_농기계+임대장비+현황_20160610,13
경상북도+칠곡군_농어촌체험마을_20150901,17
경상북도+칠곡군_농어촌체험마을_20160614,17
경상북도+칠곡군_도서관_20150901,22
경상북도+칠곡군_도서관_20160610,22
경상북도+칠곡군_도시공원정보_20150825,17
경상북도+칠곡군_도시공원정보_20160531,17
경상북도+칠곡군_마을기업_20161024,20
경상북도+칠곡군_무더위쉼터_20160610,20
경상북도+칠곡군_무료급식소_20150825,14
경상북도+칠곡군_무료와이파이_20150901,15
경상북도+칠곡군_무료와이파이_20160610,15
경상북도+칠곡군_무인민원발급정보_20150825,11
경상북도+칠곡군_문화축제_20150824,16
경상북도+칠곡군_민박펜션업소_20160504,14
경상북도+칠곡군_보호수_20160601,23
경상북도+칠곡군_사회적기업_20150825,12
경상북도+칠곡군_사회적기업_20160610,12
경상북도+칠곡군_어린이보호구역_20150825,12
경상북도+칠곡군_어린이보호구역_20160531,12
경상북도+칠곡군_어린이집_20150901,15
경상북도+칠곡군_전통시장_20150825,16
